epoch,lr,train_loss,train_acc,val_loss,val_acc,best_val_acc
1,0.1,7.117273364748273,0.075,7.4750581559680755,0.05476190476190476,0.05476190476190476
2,0.1,4.177013665153867,0.05892857142857143,3.2969149771190827,0.07380952380952381,0.07380952380952381
3,0.1,3.093331750233968,0.0869047619047619,3.0700290725344703,0.0761904761904762,0.0761904761904762
4,0.1,2.8359120505196707,0.1261904761904762,2.628744620368594,0.14761904761904762,0.14761904761904762
5,0.1,2.617909270241147,0.1523809523809524,2.572929364158994,0.18095238095238095,0.18095238095238095
6,0.1,2.454209341321673,0.21369047619047618,2.2013388020651683,0.2571428571428571,0.2571428571428571
7,0.1,2.379682886032831,0.22738095238095238,2.3403557096208845,0.23333333333333334,0.2571428571428571
8,0.1,2.2795408067249117,0.2613095238095238,2.1268083390735444,0.2904761904761905,0.2904761904761905
9,0.1,2.1876085826328824,0.2785714285714286,2.0776456060863677,0.3119047619047619,0.3119047619047619
10,0.1,2.128442024049305,0.2988095238095238,2.168148332550412,0.3119047619047619,0.3119047619047619
11,0.03,1.965257029306321,0.33630952380952384,1.814768275760469,0.4023809523809524,0.4023809523809524
12,0.03,1.8792001179286413,0.3744047619047619,1.8375780151003882,0.40476190476190477,0.40476190476190477
13,0.03,1.8429129066921415,0.3767857142857143,1.7948919932047527,0.41904761904761906,0.41904761904761906
14,0.03,1.819630509331113,0.38392857142857145,1.742220821834746,0.42142857142857143,0.42142857142857143
15,0.03,1.8195635307402838,0.38511904761904764,1.799945374897548,0.4142857142857143,0.42142857142857143
16,0.03,1.792416236514137,0.3952380952380952,1.639805575779506,0.47619047619047616,0.47619047619047616
17,0.03,1.74232634135655,0.4166666666666667,1.6448051906767345,0.4666666666666667,0.47619047619047616
18,0.03,1.7271745000566756,0.4125,1.6334160157612392,0.45714285714285713,0.47619047619047616
19,0.03,1.7031885919116792,0.41904761904761906,1.8199992384229386,0.42857142857142855,0.47619047619047616
20,0.03,1.6334507805960519,0.44047619047619047,1.6135800214040847,0.4738095238095238,0.47619047619047616
21,0.009,1.541665744781494,0.49464285714285716,1.4189887648537045,0.5285714285714286,0.5285714285714286
22,0.009,1.5128323055448987,0.4988095238095238,1.4078040077572778,0.5380952380952381,0.5380952380952381
23,0.009,1.4554880823407854,0.5119047619047619,1.4514454069591705,0.5214285714285715,0.5380952380952381
24,0.009,1.4736377682004655,0.5303571428571429,1.37639749504271,0.5571428571428572,0.5571428571428572
25,0.009,1.3926842621394566,0.5375,1.3937183788844518,0.569047619047619,0.569047619047619
26,0.009,1.391653399240403,0.5428571428571428,1.3263251066207886,0.5595238095238095,0.569047619047619
27,0.009,1.377333114260719,0.5458333333333333,1.3063694363548641,0.5761904761904761,0.5761904761904761
28,0.009,1.3881919225056967,0.5422619047619047,1.3011718193689983,0.5785714285714286,0.5785714285714286
29,0.009,1.3664572522753762,0.5571428571428572,1.3141811904453096,0.5857142857142857,0.5857142857142857
30,0.009,1.3266437428338187,0.5505952380952381,1.2349384580339704,0.5666666666666667,0.5857142857142857
31,0.0026999999999999997,1.2592773267201014,0.5791666666666667,1.1744309924897693,0.6,0.6
32,0.0026999999999999997,1.2508456150690714,0.5839285714285715,1.1620209977740332,0.6047619047619047,0.6047619047619047
33,0.0026999999999999997,1.1973396437508719,0.593452380952381,1.2051939010620116,0.580952380952381,0.6047619047619047
34,0.0026999999999999997,1.21634464604514,0.5982142857142857,1.1792806012289865,0.6190476190476191,0.6190476190476191
35,0.0026999999999999997,1.2210022971743628,0.6053571428571428,1.1363104479653494,0.6238095238095238,0.6238095238095238
36,0.0026999999999999997,1.1729709006491162,0.6053571428571428,1.1823136749721708,0.5928571428571429,0.6238095238095238
37,0.0026999999999999997,1.182632384981428,0.6101190476190477,1.1998495873950776,0.6142857142857143,0.6238095238095238
38,0.0026999999999999997,1.2140306041354225,0.580952380952381,1.1758100237165179,0.6,0.6238095238095238
39,0.0026999999999999997,1.1580578565597535,0.6077380952380952,1.090243681271871,0.6261904761904762,0.6261904761904762
40,0.0026999999999999997,1.15048767271496,0.6160714285714286,1.142510403905596,0.6214285714285714,0.6261904761904762
41,0.0008099999999999998,1.1283039989925565,0.6279761904761905,1.1122260911124093,0.6142857142857143,0.6261904761904762
42,0.0008099999999999998,1.0932196889604842,0.6392857142857142,1.0783315476917086,0.6190476190476191,0.6261904761904762
43,0.0008099999999999998,1.1220678573562985,0.6255952380952381,1.0961374646141415,0.6238095238095238,0.6261904761904762
44,0.0008099999999999998,1.1226468983150664,0.6273809523809524,1.0784181799207415,0.6238095238095238,0.6261904761904762
45,0.0008099999999999998,1.1075765677860805,0.6291666666666667,1.0867598987760998,0.6309523809523809,0.6309523809523809
46,0.0008099999999999998,1.0847395022710165,0.6422619047619048,1.098117050670442,0.638095238095238,0.638095238095238
47,0.0008099999999999998,1.067608558563959,0.6369047619047619,1.0627629404976255,0.6285714285714286,0.638095238095238
48,0.0008099999999999998,1.1052572602317448,0.6345238095238095,1.0642145747230167,0.6452380952380953,0.6452380952380953
49,0.0008099999999999998,1.0924786965052287,0.6482142857142857,1.0693328584943498,0.6238095238095238,0.6452380952380953
50,0.0008099999999999998,1.0536237256867544,0.6470238095238096,1.05749564965566,0.6333333333333333,0.6452380952380953
51,0.00024299999999999994,1.0740902616864159,0.6303571428571428,1.0441302208673386,0.6404761904761904,0.6452380952380953
52,0.00024299999999999994,1.0962374516895839,0.6416666666666667,1.0873509009679159,0.6357142857142857,0.6452380952380953
53,0.00024299999999999994,1.0362758091517856,0.6482142857142857,1.0445161433446974,0.6261904761904762,0.6452380952380953
54,0.00024299999999999994,1.0276197581064133,0.6607142857142857,1.0557021844954717,0.6309523809523809,0.6452380952380953
55,0.00024299999999999994,1.0739831356775194,0.6375,1.0444091229211716,0.638095238095238,0.6452380952380953
56,0.00024299999999999994,1.0375535567601522,0.6541666666666667,1.0563077767690023,0.6261904761904762,0.6452380952380953
57,0.00024299999999999994,1.0417416459038145,0.6446428571428572,1.0552888711293538,0.638095238095238,0.6452380952380953
58,0.00024299999999999994,1.058900631041754,0.6494047619047619,1.0669430460248674,0.6404761904761904,0.6452380952380953
59,0.00024299999999999994,1.0321992749259585,0.6529761904761905,1.0555766696021671,0.6357142857142857,0.6452380952380953
60,0.00024299999999999994,1.0595031454449608,0.6494047619047619,1.0679821763719832,0.6452380952380953,0.6452380952380953
61,7.289999999999998e-05,1.0454185826437814,0.6541666666666667,1.0564667803900583,0.638095238095238,0.6452380952380953
62,7.289999999999998e-05,1.0688820339384533,0.6357142857142857,1.0553990080243065,0.6357142857142857,0.6452380952380953
63,7.289999999999998e-05,1.0809301364989508,0.6410714285714286,1.050859861146836,0.6333333333333333,0.6452380952380953
64,7.289999999999998e-05,1.0705924772080921,0.6339285714285714,1.0450449114754086,0.638095238095238,0.6452380952380953
65,7.289999999999998e-05,1.0611828287442526,0.643452380952381,1.0653481233687627,0.6428571428571429,0.6452380952380953
66,7.289999999999998e-05,1.0595225606645857,0.6452380952380953,1.0437875407082693,0.6452380952380953,0.6452380952380953
67,7.289999999999998e-05,1.052278593040648,0.6535714285714286,1.030448868161156,0.6404761904761904,0.6452380952380953
68,7.289999999999998e-05,1.056379519190107,0.6428571428571429,1.0386483884993054,0.638095238095238,0.6452380952380953
69,7.289999999999998e-05,1.0813385532015847,0.6416666666666667,1.0385077272142682,0.6452380952380953,0.6452380952380953
70,7.289999999999998e-05,1.039612317085266,0.6535714285714286,1.0394369261605398,0.6452380952380953,0.6452380952380953
71,2.1869999999999996e-05,1.0435742718832834,0.6589285714285714,1.034851884841919,0.65,0.65
72,2.1869999999999996e-05,1.0443497124172392,0.6547619047619048,1.0283573672884987,0.6404761904761904,0.65
73,2.1869999999999996e-05,1.0272939534414383,0.6523809523809524,1.0312793572743735,0.6452380952380953,0.65
74,2.1869999999999996e-05,1.073506590298244,0.6440476190476191,1.0548917009716943,0.6357142857142857,0.65
75,2.1869999999999996e-05,1.062036983739762,0.6464285714285715,1.0387397913705736,0.65,0.65
76,2.1869999999999996e-05,1.0292427891776674,0.656547619047619,1.0263085774012974,0.6452380952380953,0.65
77,2.1869999999999996e-05,1.0202500876926242,0.6577380952380952,1.0330660774594262,0.6476190476190476,0.65
78,2.1869999999999996e-05,1.0276348715736752,0.6547619047619048,1.0529378414154054,0.6428571428571429,0.65
79,2.1869999999999996e-05,1.0147493578138806,0.6535714285714286,1.059480569476173,0.6476190476190476,0.65
80,2.1869999999999996e-05,0.989468148776463,0.6648809523809524,1.0403043088458834,0.6357142857142857,0.65
81,6.560999999999999e-06,1.047517968927111,0.6440476190476191,1.0309724796385993,0.6333333333333333,0.65
82,6.560999999999999e-06,1.056676753929683,0.6541666666666667,1.0329004991622197,0.6452380952380953,0.65
83,6.560999999999999e-06,1.0557303110758463,0.6410714285714286,1.0392965543837773,0.6452380952380953,0.65
