epoch,lr,train_loss,train_acc,val_loss,val_acc,best_val_acc
1,0.1,3.861323797702789,0.09642857142857143,3.1632869266328356,0.16428571428571428,0.16428571428571428
2,0.1,2.859647924559457,0.1357142857142857,3.2122421423594156,0.17857142857142858,0.17857142857142858
3,0.1,2.8108948003678096,0.15,3.9781916572934106,0.12142857142857143,0.17857142857142858
4,0.1,2.7691329030763536,0.15654761904761905,2.803915938876924,0.21666666666666667,0.21666666666666667
5,0.1,2.710367848759606,0.175,2.8199592158907936,0.22142857142857142,0.22142857142857142
6,0.1,2.67335919936498,0.1875,3.2471667244320823,0.2119047619047619,0.22142857142857142
7,0.1,2.674452285539536,0.2,2.8386403855823334,0.22380952380952382,0.22380952380952382
8,0.1,2.63772493714378,0.20714285714285716,3.2522888387952533,0.2261904761904762,0.2261904761904762
9,0.1,2.561235463051569,0.22797619047619047,2.3302781831650505,0.26666666666666666,0.26666666666666666
10,0.1,2.4910521893274216,0.2369047619047619,2.8053248814174108,0.24285714285714285,0.26666666666666666
11,0.03,2.3586715039752777,0.27380952380952384,2.5579083056676954,0.30714285714285716,0.30714285714285716
12,0.03,2.281132618586222,0.2875,2.5254227252233594,0.2976190476190476,0.30714285714285716
13,0.03,2.2617130659875415,0.2916666666666667,2.092478545506795,0.3523809523809524,0.3523809523809524
14,0.03,2.184959340663183,0.3327380952380952,2.111328061421712,0.3333333333333333,0.3523809523809524
15,0.03,2.174887741179693,0.32261904761904764,2.394149230775379,0.36666666666666664,0.36666666666666664
16,0.03,2.15276304710479,0.3273809523809524,2.3717737493060884,0.3547619047619048,0.36666666666666664
17,0.03,2.182019359157199,0.33630952380952384,2.2624259971437,0.35714285714285715,0.36666666666666664
18,0.03,2.1232720017433167,0.3351190476190476,1.896881562187558,0.4095238095238095,0.4095238095238095
19,0.03,2.097423830486479,0.3398809523809524,2.180085279828026,0.35,0.4095238095238095
20,0.03,2.0876677047638665,0.3541666666666667,2.4664543787638347,0.38095238095238093,0.4095238095238095
21,0.009,1.990902967112405,0.3761904761904762,2.0668286845797583,0.39285714285714285,0.4095238095238095
22,0.009,1.9659194324697766,0.3773809523809524,1.8189949671427408,0.4261904761904762,0.4261904761904762
23,0.009,2.0035820478484743,0.375,1.8550682033811297,0.4595238095238095,0.4595238095238095
24,0.009,1.925880838859649,0.39940476190476193,2.4076828252701534,0.36428571428571427,0.4595238095238095
25,0.009,2.007597927252452,0.37202380952380953,2.7219069798787436,0.35714285714285715,0.4595238095238095
26,0.009,1.9063179404962631,0.40535714285714286,2.291197222755069,0.4261904761904762,0.4595238095238095
27,0.009,1.8800158653940473,0.3952380952380952,1.9483713036491757,0.40714285714285714,0.4595238095238095
28,0.009,1.8719447783061436,0.4119047619047619,2.169919566881089,0.42142857142857143,0.4595238095238095
29,0.009,1.8949377187660763,0.41309523809523807,2.3981858015060427,0.41904761904761906,0.4595238095238095
30,0.009,1.8949145078659058,0.39940476190476193,2.20412875130063,0.42142857142857143,0.4595238095238095
31,0.0026999999999999997,1.8457069033668154,0.4238095238095238,2.020827871277219,0.44047619047619047,0.4595238095238095
32,0.0026999999999999997,1.8732753129232498,0.4125,1.831480341865903,0.40476190476190477,0.4595238095238095
33,0.0026999999999999997,1.8228835628146216,0.4154761904761905,1.9898963405972436,0.40714285714285714,0.4595238095238095
34,0.0026999999999999997,1.8466564371472314,0.4297619047619048,1.8845678636005947,0.46190476190476193,0.46190476190476193
35,0.0026999999999999997,1.8335633138815561,0.42142857142857143,1.9054386479513985,0.4380952380952381,0.46190476190476193
36,0.0026999999999999997,1.7853823412032355,0.4369047619047619,1.6917933850061326,0.48333333333333334,0.48333333333333334
37,0.0026999999999999997,1.8009148722603208,0.42857142857142855,2.318761079651969,0.42857142857142855,0.48333333333333334
38,0.0026999999999999997,1.7974706110500154,0.42797619047619045,2.445227829615275,0.3976190476190476,0.48333333333333334
39,0.0026999999999999997,1.8018710882890792,0.4232142857142857,1.7061084838140579,0.48095238095238096,0.48333333333333334
40,0.0026999999999999997,1.8149696659474146,0.42916666666666664,1.935320116224743,0.45714285714285713,0.48333333333333334
41,0.0008099999999999998,1.768852854910351,0.4369047619047619,1.934981115659078,0.44047619047619047,0.48333333333333334
42,0.0008099999999999998,1.7751881343977791,0.4357142857142857,2.3506638209025064,0.42857142857142855,0.48333333333333334
43,0.0008099999999999998,1.7922942442553385,0.4392857142857143,2.3788172982987903,0.35714285714285715,0.48333333333333334
44,0.0008099999999999998,1.7704446017742157,0.43333333333333335,1.9651188248679752,0.4523809523809524,0.48333333333333334
45,0.0008099999999999998,1.7751549011185055,0.45357142857142857,1.8031959556397938,0.42857142857142855,0.48333333333333334
46,0.0008099999999999998,1.792299542256764,0.44702380952380955,1.9143717618215652,0.44285714285714284,0.48333333333333334
47,0.0008099999999999998,1.7739057643072946,0.4446428571428571,2.205189711706979,0.42857142857142855,0.48333333333333334
48,0.0008099999999999998,1.8041059638772692,0.4357142857142857,1.999782573609125,0.430952380952381,0.48333333333333334
49,0.0008099999999999998,1.7477042734622956,0.4523809523809524,1.7250408978689284,0.4785714285714286,0.48333333333333334
50,0.0008099999999999998,1.7827562726679302,0.4392857142857143,2.0682237477529615,0.4452380952380952,0.48333333333333334
51,0.00024299999999999994,1.7849954213414874,0.44166666666666665,1.8024733475276402,0.44761904761904764,0.48333333333333334
52,0.00024299999999999994,1.7645875874019805,0.44107142857142856,1.7181242749804542,0.46190476190476193,0.48333333333333334
53,0.00024299999999999994,1.7454659124215444,0.45535714285714285,1.646373228799729,0.45,0.48333333333333334
54,0.00024299999999999994,1.7776330283709936,0.44047619047619047,1.870344572975522,0.4523809523809524,0.48333333333333334
55,0.00024299999999999994,1.7725105203333356,0.45654761904761904,1.9635541461762929,0.44047619047619047,0.48333333333333334
56,0.00024299999999999994,1.7279436926047007,0.45476190476190476,1.8396876357850573,0.42857142857142855,0.48333333333333334
57,0.00024299999999999994,1.7354083890006655,0.45416666666666666,1.7447551545642672,0.41904761904761906,0.48333333333333334
58,0.00024299999999999994,1.7727825559320904,0.44702380952380955,1.9069860083716257,0.430952380952381,0.48333333333333334
59,0.00024299999999999994,1.7771672524157025,0.4452380952380952,1.8265903654552642,0.44285714285714284,0.48333333333333334
60,0.00024299999999999994,1.772112816856021,0.4488095238095238,1.8130789836247763,0.4380952380952381,0.48333333333333334
61,7.289999999999998e-05,1.7436151024841127,0.44761904761904764,1.7267832631156559,0.4714285714285714,0.48333333333333334
62,7.289999999999998e-05,1.7526551805791402,0.44285714285714284,1.7632835467656454,0.46190476190476193,0.48333333333333334
63,7.289999999999998e-05,1.7928172914754776,0.42797619047619045,1.952711788813273,0.42142857142857143,0.48333333333333334
64,7.289999999999998e-05,1.7465082662446159,0.4654761904761905,3.4096507776351204,0.3880952380952381,0.48333333333333334
65,7.289999999999998e-05,1.7596799338147753,0.44345238095238093,1.813276547477359,0.44047619047619047,0.48333333333333334
66,7.289999999999998e-05,1.7661901973542713,0.4375,1.9243221759796143,0.4357142857142857,0.48333333333333334
67,7.289999999999998e-05,1.7709816563697087,0.44702380952380955,1.8997121651967366,0.42142857142857143,0.48333333333333334
68,7.289999999999998e-05,1.7867002623421806,0.43333333333333335,1.826896863891965,0.45,0.48333333333333334
69,7.289999999999998e-05,1.7572148042065756,0.45654761904761904,2.1945319289252874,0.4023809523809524,0.48333333333333334
70,7.289999999999998e-05,1.752513419446491,0.45654761904761904,2.178902116275969,0.45476190476190476,0.48333333333333334
71,2.1869999999999996e-05,1.762601510967527,0.44821428571428573,2.273351806686038,0.4119047619047619,0.48333333333333334
